DOI,Document title,Abstract,REASON
10.1145/3623263.3623359,Reinforcement learning for scaffold-free construction of spanning structures,"In construction robotics, a conventional design-to-fabrication workflow starts with designing a structure, followed by task and robotic motion planning, and ultimately, fabrication. However, this approach can prove unsuccessful, as we may only discover the infeasibility of a design at the final stages of the process. This can result in rework and a considerable waste of time and resources. To overcome this challenge, we propose a design method based on reinforcement learning (RL) where the agent makes decisions at every step of the sequential assembly of the structure while considering assembly’s stability. In this way, we take the construction constraints into consideration at the design stage. The research particularly focuses on the design of spanning structures that multiple robot arms can construct without the need for scaffolding. A series of experiments were conducted using both a centralized and a decentralized learning setup. Our results show that while the decentralized setup was successful in constructing smaller structures, only the centralized setup allowed active collaboration between robot arms, resulting in structures with larger spans. To validate our approach, we fabricated two of the designed structures with two collaborating robot arms, which confirmed the feasibility of these designs. In summary, the proposed method opens exciting possibilities for generating innovative designs that push the boundaries of architectural creativity while simultaneously fulfilling fabrication-related constraints.",TOPIC
10.1145/3625156.3625189,Efficient Mobile Robot Navigation with D* Lite and Bellman Ford Hybrid Algorithm,"Robotics is a challenging area which is highly employed in various fields, including industry, logistics, healthcare, and transportation. They need effective and reliable path planning algorithms to navigate in complicated and dynamic situations. Due to its effectiveness and optimality, the hybridized algorithm has recently become a well-liked approach for resolving path planning issues in robotics. In this article, the D* Lite algorithm's implementation was done using Bellman ford Shortest Path Algorithm to achieve improved path quality and their performance assessment was done using different 2D maps. The theoretical foundation of the algorithm, its simulation implementation, and practical findings proving its efficiency regarding computing time, path distance and various other metrics are all presented in this article. It has been verified through both theoretical and empirical results that the novel hybrid technique can enhance the efficiency and effectiveness of the D*Lite. Simulation results are very much effective as D* lite implementation includes bellman ford algorithm for achieving nearly 25\% reduced computation time as well as 36\% improved optimal path length.",TOPIC
10.1145/3627611.3627616,Engaging Cities: From Urban Space to Media Interface,"Technology in this millennium has evolved to become a conduit for communication, creative expression and knowledge transmission. Central to this is the designer's agentic role in mediating the percolation of the digital into the built environment to produce new and transformative experiences incorporating mixed reality. Through discussing two speculative projects, this paper poses the question of what instigative role media might play in efforts to boost spatial ambience and social agency. The first reimagines an AR media architecture experience: by expanding the scope of screen media to include touch media and mobile media, handheld devices fulfil a fresh function, to re-center the urban experience alongside encouraging multidimensional user interaction. Meanwhile, a virtually mediated tour conceived to explore interactions between media and architecture, user agency and behavior, redefines an appreciation for the mimetic. While VR is unable to replicate the randomness and complexity of real-world experience, the sensorial richness of the lived environment and in-person interactions, insights can still be gleaned by how people navigate in cities, even in a simulated environment. These examples reconfirm how our relationship with urban space has been irrevocably altered by digital affordance, through interpretation, interactions and interventions. They open up a dialogue on other alternatives to traditional notions and practices of media architecture. Given the proliferation of digital and online tools and platforms, it stands to reason that now is the opportune time to enskill and empower designers to seize control of the technological ensemble, and exploit what the digital affords, to interpret new and meaningful uses.",TOPIC
10.1145/3638209.3638213,Innovative Urban Design Simulation: Utilizing Agent-Based Modelling through Reinforcement Learning,"Data-driven design for cities is improving the quality of everyday life of citizens and optimizes the usage of resources. A new aspect is artificial intelligence, which Smart Cities could greatly benefit from. A central problem for urban designers is the unavailability of data to make relevant decisions. Agent-based simulations enable a view of the dynamic properties of the urban system, generating data in its course. However, the simulation must remain sufficiently simple to remain in the realm of computability. The research question of this paper is: How can we make agents behave more realistically to analyze citizens’ mobility behavior? To solve this problem, we first created a simulated virtual environment, where agents can move freely in a small part of a city, the harbor area in Hamburg, Germany. We assumed that happiness is a crucial motivating factor for the movement of citizens. A survey of 130 citizens provided the weights that govern the simulated environment and the happiness score assignation of places. As an AI method, we then used Reinforcement Learning as a general model and Q-learning as an algorithm to generate a baseline. Through randomly traversing the model environment a baseline was created. We are in the process of enhancing Reinforcement Learning with a Deep Q-Network to make the actors learn. Early experiments show a significant improvement over a tabular Q-learning approach. This paper contributes to the literature of urban planning, and data-driven architectural design. The main contribution is replacing the inefficient search for a global maximum of the happiness function, with an efficient local solution global maximum. This has implications for further research in the generation of synthetic data through simulations.",TOPIC
10.1145/3638529.3654013,Towards Multi-Morphology Controllers with Diversity and Knowledge Distillation,"Finding controllers that perform well across multiple morphologies is an important milestone for large-scale robotics, in line with recent advances via foundation models in other areas of machine learning. However, the challenges of learning a single controller to control multiple morphologies make the 'one robot one task' paradigm dominant in the field. To alleviate these challenges, we present a pipeline that: (1) leverages Quality Diversity algorithms like MAP-Elites to create a dataset of many single-task/single-morphology teacher controllers, then (2) distills those diverse controllers into a single multi-morphology controller that performs well across many different body plans by mimicking the sensory-action patterns of the teacher controllers via supervised learning. The distilled controller scales well with the number of teachers/morphologies and shows emergent properties. It generalizes to unseen morphologies in a zero-shot manner, providing robustness to morphological perturbations and instant damage recovery. Lastly, the distilled controller is also independent of the teacher controllers - we can distill the teacher's knowledge into any controller model, making our approach synergistic with architectural improvements and existing training algorithms for teacher controllers.",TOPIC
10.1145/3638530.3654431,Quality Diversity for Robot Learning: Limitations and Future Directions,"Quality Diversity (QD) has shown great success in discovering high-performing, diverse policies for robot skill learning. While current benchmarks have led to the development of powerful QD methods, we argue that new paradigms must be developed to facilitate open-ended search and generalizability. In particular, many methods focus on learning diverse agents that each move to a different xy position in MAP-Elites-style bounded archives. Here, we show that such tasks can be accomplished with a single, goal-conditioned policy paired with a classical planner, achieving O(1) space complexity w.r.t. the number of policies and generalization to task variants. We hypothesize that this approach is successful because it extracts task-invariant structural knowledge by modeling a relational graph between adjacent cells in the archive. We motivate this view with emerging evidence from computational neuroscience and explore connections between QD and models of cognitive maps in human and other animal brains. We conclude with a discussion exploring the relationships between QD and cognitive maps, and propose future research directions inspired by cognitive maps towards future generalizable algorithms capable of truly open-ended search. © 2024 Copyright held by the owner/author(s).",TOPIC
10.1145/3638530.3664116,Improving Efficiency of Evolving Robot Designs via Self-Adaptive Learning Cycles and an Asynchronous Architecture,"Algorithmic frameworks for the joint optimisation of a robot's design and controller often utilise a learning loop nested within an evolutionary algorithm to refine the controller associated with a newly generated robot design. Intuitively, it is reasonable to assume that the length of the learning period required is directly related to the complexity of the new design. Therefore, we propose a novel self-adaptive criterion that modifies the learning budget for each individual robot based on setting a target for the progress to be achieved during learning. This stopping criterion can lead to wide variance in learning times per robot evaluated. Research in other domains where variable evaluation time is also observed has suggested that asynchronous architectures are preferable in this situation, leading to improved objective performance and efficiency. We conduct a systematic comparison of synchronous and asynchronous architectures using the new learning stopping criterion in a joint optimisation task, showing that a judicious choice of target learning progress used in conjunction with an asynchronous framework provides considerably better results in terms of fitness and computational efficiency than a synchronous framework --- in the latter, the choice of target learning progress has no significant influence.",TOPIC
10.1145/3643834.3661519,"Designing Plant-Driven Actuators for Robots to Grow, Age, and Decay","Designing plant-driven actuators presents an opportunity to create new types of devices that grow, age, and decay, such as robots that embody these qualities in their physical structure. Plant-robot hybrids that grow and decay incorporate unpredictable and gradual transformations inherent across living organisms and suggest an alternative to the design principles of immediacy, responsiveness, control, accuracy, and durability commonly found in robotic design. To explore this, we present a design space of primitives for plant-driven robotic actuators. Proof-of-concept prototypes illustrate how concepts like slow change, slow movement, decay, and destruction can be incorporated into robotic forms. We describe the design considerations required for building plant-driven actuators for robots, including experimental findings regarding the mechanical properties of plant forces. Finally, we speculate on the potential benefits of plant-robot hybrids to interactive domains such as robotics.",TOPIC
10.1145/3649329.3658250,DeepRIoT: Continuous Integration and Deployment of Robotic-IoT Applications,"We present DeepRIoT, a continuous integration and continuous deployment (CI/CD) based architecture that accelerates the learning and deployment of a Robotic-IoT system trained from deep reinforcement learning (RL). We adopted a multi-stage approach that agilely trains a multi-objective RL controller in the simulator. We then collected traces from the real robot to optimize its plant model, and used transfer learning to adapt the controller to the updated model. We automated our framework through CI/CD pipelines, and finally, with low cost, succeeded in deploying our controller in a real F1tenth car that is able to reach the goal and avoid collision from a virtual car through mixed reality.",TOPIC
10.1145/3652628.3652828,Robot trajectory optimization design based on hybrid ant colony algorithm,"This thesis investigates the innovative integration and application of algorithms of hybrid ant colony algorithm in solving intelligent robot path optimization problems. Among the many branches of intelligent robots, the path planning problem is a particularly important one, and with the development of science and technology and the wide application of intelligent robots, the design of robot trajectory optimization is facing new challenges. The native ant colony algorithm is easy to fall into the local optimal solution in dealing with the problem of robot path planning. Through algorithm analysis, a hybrid ant colony algorithm is proposed. When integrating genetic algorithm and incorporating crossover and mutation factors into the hybrid ant colony algorithm, it not only enhances the diversity of the population, but also speeds up the convergence speed of the algorithm and improves the quality of the optimal solution. The case study shows that the combination of ant colony algorithm and genetic algorithm effectively avoids the problems of instability and poor robustness of the traditional ant colony algorithm, and a more efficient and stable path planning solution can be obtained, which further improves the working effect of the intelligent robot.",TOPIC
10.1145/3653081.3653145,Smart operation and maintenance management and application of wind farms,"It has become a trend to use artificial intelligence, big data, cloud/edge computing and other technologies to improve power generation efficiency and supervision capabilities to achieve ""new energy +"". This article follows the principles of ""few people on duty, situation-based maintenance, and digital operation and maintenance"" to build an intelligent site and platform of ""remote centralized operation + regional maintenance + smart site"". Real-time detection, analysis, diagnosis, and operation optimization of new energy power plants. Additionally, this paper proposes AnoGAN, a hybrid model that combines generative adversarial networks (GANs) and variational autoencoders (VAEs) for anomaly detection. It generates normal data and detects anomalies through generated data errors, contributing to the intelligent operation and maintenance of wind farms. The wheeled robot replaces manual tasks in critical areas and embodies the integration of advanced anomaly detection technology with practical robotic solutions for efficient power infrastructure maintenance.",TOPIC
10.1145/3657054.3657119,Digital Government Ecosystem: Adaptive Architecture for Digital and ICT Investment Decision Making,"Agencies, while operating in the federated digital government ecosystem, need to make significant investments in digital and information and communication technology (ICT) for providing services to people and businesses. A whole-of-government adaptive architecture driven approach seems appropriate for supporting common language and consistent digital and ICT investment decision making. It enables adaptive planning and implementation with a view to make an optimal use of public funds and aligned with the strategic direction and priorities in digital and ICT investments. However, the challenge is how to establish the adaptive architecture for supporting digital and ICT investment decision making in the complex and federated digital government ecosystem. This paper proposes the adaptive enterprise architecture (AEA) meta-framework for digital ecosystems, as a lens, to systematically integrate the Australian Government Architecture (AGA), and Digital and ICT Oversight Investment Framework (IOF) in establishing the adaptive architecture for assisting digital and ICT investment decisions within complex digital government ecosystems. The proposed approach is demonstrated and evaluated with the help of an example scenario for an Australian digital government service. The results of this study indicate that the adaptive architecture driven approach involving AGA and IOF seems useful for architecting and supporting complex digital and ICT investment decision making to deliver the holistic outcomes of data and digital government strategy objectives.",TOPIC
10.1145/3664647.3681657,StableMoFusion: Towards Robust and Efficient Diffusion-based Motion Generation Framework,"Thanks to the powerful generative capacity of diffusion models, recent years have witnessed rapid progress in human motion generation. Existing diffusion-based methods employ disparate network architectures and training strategies. The effect of the design of each component is still unclear. In addition, the iterative denoising process consumes considerable computational overhead, which is prohibitive for real-time scenarios such as virtual characters and humanoid robots. For this reason, we first conduct a comprehensive investigation into network architectures, training strategies, and inference process. Based on the profound analysis, we tailor each component for efficient high-quality human motion generation. Despite the promising performance, the tailored model still suffers from foot skating which is an ubiquitous issue in diffusion-based solutions. To eliminate footskate, we identify foot-ground contact and correct foot motions along the denoising process. By organically combining these well-designed components together, we present StableMoFusion, a robust and efficient framework for human motion generation. Extensive experimental results show that our StableMoFusion performs favorably against current state-of-the-art methods.",TOPIC
10.1145/3670998,Interpersonal Communication Interconnection in Media Convergence Metaverse,"The metaverse aims to provide immersive virtual worlds connecting with the physical world. To enable real-time interpersonal communications between users across the globe, the metaverse places high demands on network performance, including low latency, high bandwidth, and fast network speeds. This paper proposes a novel Media Convergence Metaverse Network (MCMN) framework to address these challenges. Specifically, the META controller serves as MCMN's logically centralized control plane, responsible for holistic orchestration across edge sites and end-to-end path computation between metaverse users. We develop a model-free deep reinforcement learning-based metaverse traffic optimization algorithm that learns to route flows while satisfying the Quality of Service (QoS) boundaries. The network slicing engine leverages artificial intelligence and machine learning to create isolated, customized virtual networks tailored for metaverse traffic dynamics on demand. It employs unsupervised and reinforcement learning techniques using network telemetry from the META controller to understand application traffic patterns and train cognitive slicer agents to make quality of service -aware decisions accordingly. Optimized delivery of diverse concurrent media types necessitates routing intelligence to meet distinct requirements while mitigating clashes over a shared infrastructure. Media-aware routing enhances traditional shortest-path approaches by combining topological metrics with workflow sensitivities. We realize an edge-assisted rendering fabric to offload complex processing from bandwidth-constrained endpoints while retaining visual realism. Extensive simulations demonstrate MCMN's superior performance compared to conventional networking paradigms. MCMN shows great promise to enable seamless interconnectivity and ultra-high fidelity communications to unlock the true potential of the metaverse.",TOPIC
10.1145/3679409.3679473,Design and Research of Octahedral Linkage Mobile Robot,"In the face of complex terrain, the performance of robots with single motion mode is poor. This paper proposes a mobile robot based on the Sarrus mechanism and octahedral structure of spatial closed chain linkage based on the current research status. After planning of rolling modes, wheeled mode and hybrid mode, the mobile robot can be operated to gain the mobility of traversal movement by specified control method. When facing ordinary road surface and terrains, the robot achieves excellent adaptability to different environment compared with conventional mobile robot.",TOPIC
10.1145/3680127.3680211,A Generic Architecture for the Digitization of Government Procurement Processes,"The implementation of government information systems has been a means to improve social, political, and economic conditions and the quality of life of its citizens. However, the systems of the governments are very different and even within a country there are distinctions between the federal, state, local and agency levels according to their specific context and capabilities. Among the governmental systems, electronic procurement is critical as they are related to a significant part of public spending. The purpose of this paper is to describe an assessment of the current state of digitization of procurement processes of innovative governments to deduce components of a common architecture from their best practices experiences that can be utilized for benchmark evaluation. This study employed an Action Design Research approach to identify, stakeholders, processes, system applications, technological components, and standards of a generic architecture for e-procurement. As a result, it was possible to deduce from countries implemented cases and validate through an organization benchmarking action case a generic architecture with four main system components: (1) e-planning of government procurement, (2) e-selection of suppliers, and (3) e-provisioning of goods and services from suppliers (4) e-services to citizens. The most developed component in government cases is e-selection, however, further developments should be carried out in e-planning and e-provisioning, mainly the integration with e-services. This work demonstrates how management research can create references for digital transformation. As a practical implication, the architectural model provides professionals with a tool for benchmark assessments, for decision-make on the evolution of functionalities and system requirements for government e-procurement.",TOPIC
10.1145/3680530.3695442,Eye of Flora: Encountering Nature through the Mixed Reality Lens of Plant-Environment Interactions,"This paper presents a hybrid plants-driven mixed reality (MR) system, Eye of Flora, which re-engages humans with nature from a more-than-human perspective. Eye of Flora integrates plants into digital twin systems by merging plant electrophysiology with 3D reconstruction technologies. Utilizing AI to analyze their biosignals, digital plant agents can now participate in digital environments and share their unseen biological responses to various environmental factors through aesthetic particle systems. This approach challenges anthropocentric digital ecosystems by incorporating ecological awareness through a multispecies perspective, promoting a holistic view of human-nature relationships and fostering symbiotic coexistence in the digital age.",TOPIC
10.1145/3686015.3689365,Mycorrhizal Fungi and Plant Symbiosis for Energy Harvesting in the Internet of Plants,"Biological entities in nature have developed sophisticated communication methods over millennia to facilitate cooperation. Among these entities, plants are some of the most intricate communicators. They interact with each other through various communication modalities, creating networks that enable the exchange of information and nutrients. In this paper, we explore this collective behavior and its components. We then introduce the concept of agent plants, outlining their architecture and detailing the tasks of each unit. Additionally, we investigate the mycorrhizal fungi-plant symbiosis to extract glucose for energy harvesting. We propose an architecture that converts the chemical energy stored in these glucose molecules into electrical energy. We conduct comprehensive analyses of the proposed architecture to validate its effectiveness.",TOPIC
10.1145/3689218.3689233,The Application of the LSTM Neural Networks on the Hydrology Forecast,"In this research, we utilize the Long Short-Term Memory (LSTM) neural networks to forecast water flows at various reservoir sites. Utilizing historical meteorological data, we forecast the flow volumes for the following 30 hours based on the data from the first 15 hours. Our approach involves data preprocessing, feature engineering, model training and performance evaluation. Results indicate promising accuracy in flow prediction across multiple sites. Accurate streamflow forecasting is essential for effective water resource management and flood resilience planning. Traditional numerical models often face limitations in computational efficiency and inability to fully capture the complex, nonlinear dynamics of hydrological systems. With the recent advancements in deep learning, particularly Long Short-Term Memory (LSTM) networks, there is an opportunity to enhance streamflow predictions. This paper explores the application of LSTM networks for hourly streamflow forecasting at multiple catchments in the United States. Leveraging extensive, near-real-time hydrological and meteorological data from agencies such as the U.S. Geological Survey (USGS), the study develops an LSTM-based model to predict water flow. The model integrates historical data on temperature, precipitation, and flow measurements, and is trained to forecast streamflow at hourly intervals. Results demonstrate that the LSTM model effectively captures temporal dependencies, outperforming traditional methods. This study highlights the potential of LSTM networks to provide accurate and computationally efficient streamflow predictions, contributing to improved water management and flood forecasting capabilities. Future research directions include the incorporation of additional features and the exploration of advanced neural network architectures to further enhance prediction performance.",TOPIC
10.1145/3701716.3717565,CubeRobot: Grounding Language in Rubik's Cube Manipulation via Vision-Language Model,"Proving Rubik's Cube theorems at the high level represents a notable milestone in human-level spatial imagination and logic thinking and reasoning. Traditional Rubik's Cube robots, relying on complex vision systems and fixed algorithms, often struggle to adapt to complex and dynamic scenarios. To overcome this limitation, we introduce CubeRobot, a novel vision-language model (VLM) tailored for solving 3x3 Rubik's Cubes, empowering embodied agents with multimodal understanding and execution capabilities. We used the CubeCoT image dataset, which contains multiple-level tasks (43 subtasks in total) that humans are unable to handle, encompassing various cube states. We incorporate a dual-loop VisionCoT architecture and Memory Stream, a paradigm for extracting task-related features from VLM-generated planning queries, thus enabling CubeRobot to independent planning, decision-making, reflection and separate management of high- and low-level Rubik's Cube tasks. Furthermore, in low-level Rubik's Cube restoration tasks, CubeRobot achieved a high accuracy rate of 100\%, similar to 100\% in medium-level tasks, and achieved an accuracy rate of 80\% in high-level tasks.",TOPIC
10.1145/3704919,Model-checking Strategic Abilities in Information-sharing Systems,"We introduce a subclass of concurrent game structures (CGS) with imperfect information in which agents are endowed with private data-sharing capabilities. Importantly, our CGSs are such that it is still decidable to model-check these CGSs against a relevant fragment of ATL. These systems can be thought as a generalization of architectures allowing information forks, that is, cases where strategic abilities lead to certain agents outside a coalition privately sharing information with selected agents inside that coalition. Moreover, in our case, in the initial states of the system, we allow information forks from agents outside a given set  (A)  to agents inside this group (A) . For this reason, together with the fact that the communication in our models underpins a specialized form of broadcast, we call our formalism  (A)  -cast systems. To underline, the fragment of ATL for which we show the model-checking problem to be decidable over  (A) -cast is a large and significant one; it expresses coalitions over agents in any subset of the set  (A) . Indeed, as we show, our systems and this ATL fragments can encode security problems that are notoriously hard to express faithfully: terrorist-fraud attacks in identity schemes.",TOPIC
10.1145/3708319.3733667,Computational Models of Cognitive and Affective Theory of Mind,"Theory of Mind is described as the capability to attribute mental states to oneself and others, and it can be essential for robots to favor more collaborative, adaptive, and emotionally appropriate behaviors when they are deployed in human-centered environments. In this work, we survey existing methodologies to introduce ToM in Human-Robot Interaction, focusing on two main formalizations: Cognitive ToM, focusing on reasoning about beliefs and intentions in a more task oriented way, and Affective ToM, which requires the agent to recognize and adapt to others’ emotional states. While both approaches have advanced robot adaptability and user engagement, they are often developed in isolation. For this reason, we will discuss the need for integrated models that combine cognitive and affective reasoning, and outline future directions for more socially intelligent and emotionally aware robotic systems.",TOPIC
10.1145/3708319.3734180,MoRTELaban: a Neurosymbolic Framework for Motion Representation and Analysis based on Labanotation and Laban Movement Analysis,"Human motion cannot be fully modeled by subsymbolic representations. While these extract precise hidden patterns in motion data, they are often task-specific and lack a semantic understatement of motion. Symbolic systems that mirror human cognition and explicit expressive processes are necessary for richer motion synthesis and analysis, enabling physical reasoning and expert knowledge encoding. In this work, we propose a neurosymbolic framework that combines Labanotation and Laban Movement Analysis (LMA), originally developed for dance, to represent and analyze human motion symbolically. We expand the existing LabanEditor to support full-body annotation and integrate it with AMASS, Mediapipe, and Kinect inputs through a SMPL-based format. Our system supports automatic annotation for the local functional and expressive aspects of motion, and enables bidirectional conversion between symbols and motion. While still a work in progress, this framework lays the groundwork for explainable, expressive motion modeling that can support human-robot interaction, motion preservation, and psychomotor learning systems.",TOPIC
10.1145/3708597.3708615,Curriculum Reinforcement Learning with Hybrid Exploration Strategies for 2D Maze Path Planning: Simulated Strategies for Microrobot Navigation in Constrained Environments,"This paper presents a reinforcement learning (RL) framework designed to solve 2D maze path planning problems within simulated environments, with potential applications in microrobot navigation in constrained settings. The primary challenge addressed is the efficient training of an RL agent to navigate mazes ranging from simple 17x17 grids to complex 263x263 grids. Our approach integrates curriculum learning to increase the complexity of mazes during training gradually and employs hybrid exploration strategies to balance exploration and exploitation effectively. Although the experiments were conducted in a simulated environment, the methods developed hold significant promise for real-world microrobot applications. We benchmarked our RL framework, which is built on a Deep Q-Network (DQN), against traditional pathfinding algorithms such as Breadth-First Search (BFS), A-star, and Rapidly-exploring Random Trees (RRT). We trained our model on the subset of the ‘Curriculum - Lost in Maze Dataset,’ consisting of 3.1 million maze images, demonstrating the model's ability to generalize and efficiently solve unseen mazes. The model achieved an average loss of 12.67 across all maze sizes and adapted to new ones with an average time of 21.69. The proposed methodology results in significant improvements, with a 16.54\% increase in success rate and a 51.49\% improvement in path efficiency compared to the average of the two baseline methods. Our proposed approach potentially contributes to microrobot manipulation, where precise path planning is crucial for avoiding obstacles in real-time within a vision-based control system limited to a monocular top view by the optical microscope [1], [2], [3].",TOPIC
10.1145/3708657.3708691,Heterogeneous Resource Allocation in LEO Networks: A Federated Multi-Agent Deep Reinforcement Learning Method,"With the continuous development of satellite technology, satellite edge computing is garnering unprecedented attention as a crucial component of 6G. However, the heterogeneous network architecture and resource distribution of future 6G networks present huge challenges for effective and reasonable resource allocation for diverse task requirements. This paper proposes a heterogeneous resource allocation strategy to address these needs in future LEO networks. By employing a multi-agent deep reinforcement learning method based on federated learning, the proposed strategy can achieve self-learning, self-updating and be adaptive to different resource requirements of various tasks. Simulation results demonstrate that the proposed method exhibits superior performance in task completion and overall energy consumption across different resource environments compared to benchmark algorithms.",TOPIC
10.1145/3712672,A Cyber-War Between Bots: Cognitive Attackers are More Challenging for Defenders than Strategic Attackers,"Adversary emulation is commonly used to test cyber-defense performance against known threats to organizations. However, many adversary emulation methods often rely on automated planning and underplay the role of human cognition. Consequently, defenders are often underprepared for human attackers who can think creatively and adapt their strategies. In this article, we propose the design of adversarial cognitive agents that are dynamic, adaptable, and able to learn from experience. These cognitive agents are built based on the theoretical principles of Instance-Based Learning Theory (IBLT) of experiential choice in dynamic tasks, making them more challenging than strategically optimal adversaries for human defenders. Our research offers three main contributions. First, in a simulation experiment, we demonstrate how IBL attacker agents can learn from experience and become as efficient as optimal strategic algorithms against a strategic defender. In a second simulation experiment, the IBL attackers are pitted against an IBL defender, showing that the IBL attacker can be a more challenging adversary for the IBL defender, while the IBL defender can learn to counter carefully crafted optimal attack strategies. To test these observations, we conducted a third experiment, where humans played the role of defenders against both strategic and IBL attackers in an interactive task. The results confirm the predictions of the second simulation experiment: Cognitive attackers are more challenging for human defenders than strategic attackers. These insights contribute to informing future adversary emulation efforts and training of cyber defenders.",TOPIC
10.1145/3715669.3727346,Low-Power Hierarchical Network: Pervasive Eye-Tracking on Smart Eyewear,"Pervasive eye-tracking technology for eyewear devices represents a major advancement in wearable computing, enabling intuitive interaction and improving accessibility. However, the low-power constraints of these devices present a significant challenge in balancing accuracy with limited computational capacity. This study focuses on developing and evaluating algorithms for a low-power wearable infrared eye-tracking system conceived to work 24/7. The system includes a custom-built prototype that integrates infrared LEDs and photodiodes, strategically positioned on smart eyewear to estimate gaze direction. A humanoid robot, Ami Desktop, was utilized to create a controlled and robust dataset. Two deep learning architectures were investigated: a Multi-Layer Perceptron (MLP) and a tailored Hierarchical Neural Network (HNN). Variants of these models incorporating dimensionality reduction techniques were implemented to optimize performance and efficiency for low-power microcontrollers. The results demonstrate the superior accuracy and reasonable computational demands of the HNN models, highlighting their potential for continuous, real-time and portable eye-tracking applications.",TOPIC
10.1145/3716553.3750759,Using a Secondary Channel to Display the Internal Empathic Resonance of LLM-Driven Agents for Mental Health Support,"Conversational agents are becoming increasingly popular for digital mental health support. However, while empathy is essential for effective emotional support, the unimodal request-response interaction of such systems limits empathic communication. We address this limitation through a secondary channel that displays an agent’s inner reflections, similar to how nonverbal feedback in human interaction conveys cognitive and emotional states. We implemented a chatbot that generates not only conversational responses but also describes internal reasoning and emotional resonance. A user study involving N = 188 participants indicated a statistically significant increase in perceived empathy ( (+14.7\%) ) when the agent’s internal reflections were displayed. Our findings demonstrate a practical method to enhance empathic interaction with LLM-based chatbots in empathy-critical contexts. Additionally, this work opens possibilities for multimodal systems where LLM-generated reflections may serve as input for generating nonverbal feedback.",TOPIC
10.1145/3716553.3750771,A Multifaceted Multi-Agent Framework for Zero-Shot Emotion Analysis and Recognition of Symbolic Music,"This paper presents the first attempt at zero-shot music emotion recognition (MER) to map musical pieces, represented in symbolic formats (e.g., ABC notation), onto the valence-arousal space. Conventional MER approaches typically train an end-to-end deep neural network (DNN). However, the performance of such supervised methods is limited due to the multifaceted and ambiguous nature of music emotions, compounded by the scarcity of MER datasets. To address this, we leverage knowledge transfer from large language models (LLMs) pre-trained on vast text and symbolic data. We hypothesize that LLMs possess capabilities in low-level music description and high-level emotion reasoning (not necessarily in a musical context). Accordingly, we propose a multi-agent framework that performs zero-shot MER by associating objective musical attributes (harmony, melody, rhythm, and structure) with subjective attributes (valence and arousal). Our system employs a hierarchical architecture comprising (i) musical element descriptors, (ii) chain-of-thought emotion analysts, and (iii) comprehensive predictors. Knowledge injection and zero-shot prompting are utilized to mitigate inherent model biases. Evaluations on the EMOPIA dataset demonstrate that our system, built on the Gemini-2.0-Flash backbone, significantly outperforms baseline LLM models, including ultra-large models and mixture-of-experts (MoE) systems, and performs comparably to fully supervised or fine-tuned models.",TOPIC
10.1145/3717413.3717418,Utilizing Autonomous Airport Parking Facilities as Virtual Power Plants to Provide Frequency Containment Reserve,"With the rise of inverter-based renewables, grid stability is increasingly strained. Electric vehicles (EVs) offer unique potential in enhancing this stability through intelligent (dis-)charging control; by aggregation, they can provide significant balancing services to network operators. To exploit this opportunity, airport parking is particularly well suited due to the large number of vehicles with predictable departure times. By using the novel Automated Valet Charging (AVC) technology, parking facilities can optimally schedule EVs---autonomously maneuvering cars to and from charge points and connecting them robotically. We propose using AVC-capable parking facilities as virtual power plants (VPPs), providing fast-acting frequency containment reserve (FCR). This study's key contributions are: 1) presenting the AVC VPP concept and formalizing its two core optimization tasks, 2) developing a modular co-simulation architecture for comprehensive evaluation, 3) performing preliminary experiments, to assess feasibility and to identify simulation challenges, and 4) outlining strategic recommendations for practical AVC VPP implementation. The results suggest the concept's potential in utilizing airport EV parking for FCR, promising additional revenue for parking operators without sacrificing customer satisfaction. However, for conclusive assessment, extended simulation models are necessary. Furthermore, prequalification emerges as a significant obstacle to profitable real-world applications. Ultimately, AVC VPPs may help with transforming EVs from being a burden on the grid to a valuable asset.",TOPIC
10.1145/3728725.3728759,A Guided-learning Network for Brain Tumor Segmentation with Missing Modalities,"Accurate segmentation of brain tumors is essential for clinical assessment and treatment planning, as it leverages multiple MRI modalities to provide complementary diagnostic information. However, missing modalities are frequently en- countered in clinical practice due to factors such as image degradation, artifacts, protocol inconsistencies, or patient con- traindications to contrast agents. While certain unified models are designed to accommodate various missing modality scenarios, their performance declines markedly when multiple modalities are absent, particularly in cases where only a single modality is available. To tackle this challenge, we introduce a Guided- learning Network that leverages dynamic FFT filters. This network trains multiple specialized models designed for different missing modality scenarios, achieving outstanding performance. The architecture comprises two distinct learning paths: one dedicated to capturing multimodal information and another focused on generating modality-specific representations for the missing modality. A guided-learning strategy connects these two paths. Initially, the multimodal path is trained and its parameters are locked, enabling the missing modality path to learn under its guidance. The training process incorporates several key com- ponents: adversarial learning to align high-level features across paths, frequency-domain adaptive filtering using dynamic FFT filters to extract global features, and mutual information transfer to ensure critical information is retained even when modality data is missing. Experiments conducted on the BraTS2018 dataset demonstrate that our model outperforms comparable state-of- the-art methods in all missing modality cases.",TOPIC
