DOI,Source title,Abstract,REASON
10.3906/elk-1304-130,Turkish Journal of Electrical Engineering and Computer Sciences,"A curriculum vitae or a résumé, in general, consists of personal details, education, work experience, qualifications, and references. The overall objective of this study was to extract such data as experience, features, and business and education information from résumés stored in human resources repositories. In this article, we propose an ontology-driven information extraction system that is planned to operate on several million free-format textual résumés to convert them to a structured and semantically enriched version for use in semantic data mining of data essential in human resources processes. The architecture and working mechanism of the system, similarity of the concept and matching techniques, and an inference mechanism are introduced, and a case study is presented. © 2015 Elsevier B.V., All rights reserved.",TOPIC
10.3923/itj.2013.1717.1726,Information Technology Journal,"This study proposed an integral concept and methodology of knowledge management with procedural methods to enhance the efficiency and productivity of managing knowledge-Knowledge State Transition. It provides flexible treatments for promoting the feasibilities of knowledge management. This article also proposes a suitable model for managing and presenting knowledge by using computer aspect and shows the important of learning mechanism. At first, the knowledge map architecture is proposed to achieve knowledge navigation, knowledge dissemination and knowledge sharing in this study. In learning model, this study constructed the models by information technology, it not only could quantify these extract data and infer some formulas. It can help us to use the right method to learning and choose the useful knowledge to management. It will focus on that, major is that let learner achieve auxiliary effect during learning process by information technology and can quantify and modularize, not infer automatically. © 2031 Asian Network for Scientific Information. © 2013 Elsevier B.V., All rights reserved.",TOPIC
10.3923/jse.2013.46.67,Journal of Software Engineering,"SLAM (Simultaneous Localization and Mapping) and path planning are two important research directions in the field of robotics. How to explore an entirely unknown dynamic environment efficiently is a difficult problem for intelligent mobile robots. In this study, a new method of information fusion i.e. DSmT (Dezert-Smarandache Theory) which is an extension of DST (Dempster-Shafer Theory) is introduced to deal with high conflicting and uncertain information and then multi-agent robot system with GREM (Generalized Evidence Reasoning Machine) based on DSmT is presented for mobile robot's SLAM and efficiently planning smooth paths in unknown dynamic environment. The single robot is treated as a multi-agent system and the corresponding architecture combined with cooperative control is constructed. Considering the characteristics of sonar sensor, the grid map method is adopted and a sonar sensor mathematical model is constructed based on DSmT. Meanwhile a few of gbbaf (general basic belief assignment functions) are constructed for fusion. In order to make the A* algorithm which is the classical method for the global path planning suitable for local path planning, safety guard district search method and an optimizing approach for searched paths are proposed. Finally, SLAM and path planning experiments are carried out with Pioneer 2-DXe mobile robot. The experimental results testify the validity of hybrid DSm (Dezert-Smarandache) model under DSmT framework for fusing imprecise information during map building and also reveal the validity and superiority of the multi-agent system for path planning in unknown dynamic environment. © 2013 Academic Journals Inc. © 2013 Elsevier B.V., All rights reserved.",TOPIC
10.3926/jiem.3597,Journal of Industrial Engineering and Management,"Purpose: Developments in Industry 4.0 technologies and Artificial Intelligence (AI) have enabled data-driven manufacturing. Predictive maintenance (PdM) has therefore become the prominent approach for fault detection and diagnosis (FD/D) of induction motors (IMs). The maintenance and early FD/D of IMs are critical processes, considering that they constitute the main power source in the industrial production environment. Machine learning (ML) methods have enhanced the performance and reliability of PdM. Various deep learning (DL) based FD/D methods have emerged in recent years, providing automatic feature engineering and learning and thereby alleviating drawbacks of traditional ML based methods. This paper presents a comprehensive survey of ML and DL based FD/D methods of IMs that have emerged since 2015. An overview of the main DL architectures used for this purpose is also presented. A discussion of the recent trends is given as well as future directions for research. Design/methodology/approach: A comprehensive survey has been carried out through all available publication databases using related keywords. Classification of the reviewed works has been done according to the main ML and DL techniques and algorithms Findings: DL based PdM methods have been mainly introduced and implemented for IM fault diagnosis in recent years. Novel DL FD/D methods are based on single DL techniques as well as hybrid techniques. DL methods have also been used for signal preprocessing and moreover, have been combined with traditional ML algorithms to enhance the FD/D performance in feature engineering. Publicly available datasets have been mostly used to test the performance of the developed methods, however industrial datasets should become available as well. Multi-agent system (MAS) based PdM employing ML classifiers has been explored. Several methods have investigated multiple IM faults, however, the presence of multiple faults occurring simultaneously has rarely been investigated. Originality/value: The paper presents a comprehensive review of the recent advances in PdM of IMs based on ML and DL methods that have emerged since 2015. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.3934/electreng.2025024,AIMS Electronics and Electrical Engineering,"As contemporary industrial enterprises and manufacturing facilities expand in scale, the judicious scheduling of numerous in-house equipment clusters has become a critical factor in enhancing operational efficiency and reducing production costs. Traditional static algorithms merely sustain the baseline functionality of factory apparatuses, thereby failing to unlock the latent synergy among integrated equipment. In response to the advent of artificial intelligence and the maturation of machine learning algorithms, innovative solutions have emerged to address such operational scheduling challenges. This paper presents an algorithm predicated on a deep reinforcement learning-based optimization strategy, integrated with the localized time-of-use electricity tariff framework, to diminish the operating expenses of dryer clusters within the facility. Initially, an objective function aimed at minimizing total operating costs was constructed, alongside the formulation of constraint conditions derived from the operational protocols of the dryer clusters. Subsequently, under a reinforcement learning paradigm, the dryer clusters were modeled by delineating the state and action spaces and formulating a reward function contingent upon the tariff schedule and the degree of completion of gas-drying tasks. Ultimately, a neural network employing a double-DQN architecture was developed and utilized to resolve the scheduling strategy through model training. Empirical results from multiple training iterations with dryer clusters validated that the proposed algorithm can reduce electricity expenditures without necessitating alterations to the existing equipment, while also providing recommendations for the optimal number of additional standby dryers to further reduce operational costs. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.3934/mbe.2023765,Mathematical Biosciences and Engineering,"Multicast communication technology is widely applied in wireless environments with a high device density. Traditional wireless network architectures have difficulty flexibly obtaining and maintaining global network state information and cannot quickly respond to network state changes, thus affecting the throughput, delay, and other QoS requirements of existing multicasting solutions. Therefore, this paper proposes a new multicast routing method based on multiagent deep reinforcement learning (MADRL-MR) in a software-defined wireless networking (SDWN) environment. First, SDWN technology is adopted to flexibly configure the network and obtain network state information in the form of traffic matrices representing global network links information, such as link bandwidth, delay, and packet loss rate. Second, the multicast routing problem is divided into multiple subproblems, which are solved through multiagent cooperation. To enable each agent to accurately understand the current network state and the status of multicast tree construction, the state space of each agent is designed based on the traffic and multicast tree status matrices, and the set of AP nodes in the network is used as the action space. A novel single-hop action strategy is designed, along with a reward function based on the four states that may occur during tree construction: progress, invalid, loop, and termination. Finally, a decentralized training approach is combined with transfer learning to enable each agent to quickly adapt to the dynamic changes of network link information and accelerate convergence. Simulation experiments show that MADRL-MR outperforms existing algorithms in terms of throughput, delay, packet loss rate, etc., and can establish more intelligent multicast routes. Code and model are available at https://github.com/GuetYe/MADRL-MR code. © 2023 Elsevier B.V., All rights reserved.",TOPIC
10.3991/ijim.v19i14.56871,International Journal of Interactive Mobile Technologies,"This study explores digital shifts in human resource management (HRM) through content co-occurrence analysis, examining trends and the role of mobile technologies. A bibliometric content co-occurrence analysis was conducted on 28 papers from 2014 to 2024, sourced from the Scopus database. Cite space software visualized the scientific landscape and themes. The findings reveal that advanced technologies—including artificial intelligence (AI), big data analytics, cloud computing, Internet of Things (IoT), blockchain, and mobile computing—are increasingly integrated into HRM practices. These advancements have reinforced HRM’s centrality in digital transformation, focusing on data-driven decision-making, employee engagement, and strategic alignment with business goals. However, challenges remain, such as data privacy concerns, skill gaps, and balancing technology with human-centric approaches. Mobile technology is growing, particularly in M-learning applications, mobile web and video conferencing, remote laboratories, and wireless networks, in reshaping HRM processes. Integrating mobile computing and smart agent technologies enhances adaptive environments for HR professionals and employees. This study emphasizes the need for research to navigate these complexities and improve HRM outcomes. Future research should focus on mobile architectures integration, cost-effectiveness, applications, and the social impact of next-generation mobile technologies on human resource management. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.3991/ijoe.v17i12.25455,International Journal of Online and Biomedical Engineering,"Multi-agent systems MASs have been widely used to interoperate hospital information systems (HISs). The use of MASs for HISs interoperability has become a central solution, especially in the field of emergency medicine. In emergencies, the notion of delay is relative, because responders only have a few minutes to react. This emergency response time has an important role in the event that an accident occurs on the road. Existing procedures for the emergency ambulance (EA) dispatch strategy are based on manual dispatch. In this work, we are introducing a distributed emergency ambulance (DEA) routing system to control emergency latency time, which includes driving route planning to guide emergency vehicles and the allocation of distributed emergency resources (emergency ambulances and hospitals) to reduce the EA response time caused by traffic or the wrong human decision to transport ambulance to the accident site. The allocation of resources (hospitals) is ensured through a recommendation system based on the interoperability of several interconnected HISs using a multi-agent system. The proposed solution takes into consideration dynamic traffic flow information during the day to build dynamic paths for EA. The improved method is based on a distributed architecture to calculate and find the optimal pathway for a set of emergency vehicles based on ACO ant colony optimization techniques. The results of the simulation show that the proposed method can decrease the total travel time of the ambulance to reach the accident position compared to conventional methods that use lights and sirens to warn other vehicles to free up the road for the ambulance or use a traditional approach based on the vision/reflection of the driver to choose in a random way the paths to take. Based on such a solution, ambulance staff will be able to save lives by optimizing the total journey with the minimum travel. © 2023 Elsevier B.V., All rights reserved.",TOPIC
10.4018/IJeC.357993,International Journals of e-Collaboration,"Preserving cultural heritage is essential for maintaining cultural diversity and promoting sustainable development. This study investigates the application of multi-agent networks in the protection and management of traditional village cultural heritage, capitalizing on their inherent distributed, collaborative, and adaptable characteristics. By integrating advanced technologies such as big data, data mining, and machine learning, the research meticulously develops a comprehensive system architecture and functional modules aimed at revitalizing traditional village spaces. The findings demonstrate significant enhancements in protection efficiency, while simultaneously fostering cultural inheritance and innovation within village communities. Through these innovative approaches, this study provides valuable insights into the preservation of traditional village cultural heritage and contributes to the broader objectives of cultural diversity conservation. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.4018/JOEUC.368009,Journal of Organizational and End User Computing,"In domains such as e-commerce and media recommendations, personalized recommendation systems effectively alleviate the issue of information overload. However, existing systems still face challenges in multimodal data processing, data sparsity, and dynamic changes in user preferences. This paper proposes a Hierarchical Generative Reinforcement Learning Recommendation Optimization framework (HG-RLRO) that addresses these issues by integrating multimodal data, Generative Adversarial Networks (GAN), Inverse Reinforcement Learning (IRL), and Hierarchical Temporal Difference Learning (HTD). HG-RLRO employs a multi-agent architecture to handle textual and image data and utilizes GAN to generate simulated user behavior data to mitigate data sparsity. IRL dynamically infers user preferences across multiple time scales. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.4031/002533207787442321,Marine Technology Society Journal,"The need for data and information that can be used to enhance community resilience to coastal inundation and erosion has been highlighted by the devastating impacts of recent events such as Hurricane Katrina and the 2004 Indian Ocean tsunami. The physical systems causing coastal inundation and erosion are governed by a complex combination of oceanic, atmospheric, and terrestrial processes interacting across a broad range of temporal and spatial scales. Depending on time and place the expression of these processes may variously take the form of episodic storm-induced surge or wave overtopping and undercutting, chronic flooding and erosion associated with long-term relative sea level rise, or catastrophic inundation attributable to tsunami. Differences related to geographic setting, such as sea ice in Alaska or coral reefs in Hawai'i and the Pacific Islands, enhance this phenomenological variability. Anticipating the expression of these phenomena is also complicated by observed and projected changes in climate. Combined with these physical systems are social systems made up of diverse cultural, economic, and environmental conditions. Like the physical systems, the social systems are changing, largely because of increases in population and infrastructure along coastlines. These diverse conditions and systems reveal wide-ranging needs for the content, format, and timing of data and information to support decision-making. In addition, other considerations complicate these requirements for data and information: (1) the decentralized acquisition of information from a variety of platforms (e.g., tide gauges, wave buoys, satellites, radars); (2) data and models of varying complexity and spatial and temporal application; and (3) gaps and overlaps in agency, institutional, and organizational activity and authority. This systemic complexity presents a challenge to scientists, planners, managers, and others working to increase community resilience in the face of the risks associated with inundation and erosion. This paper describes a conceptual framework for an integrating architecture that would support program planning and product development toward hazard resilient communities. Central to this framework is a comprehensive, horizontally and vertically integrated view of the physical and social systems that shape the risks associated with coastal inundation and erosion, and the kinds of information needed to manage those risks. Equally important, the framework addresses the necessary connections among systems and scales. This integrated approach also emphasizes the needs of planners, managers, and decision-makers in a changing physical and social environment, as well as the necessity of an iterative, nested, collaborative, and participatory process. © 2012 Elsevier B.V., All rights reserved.",TOPIC
10.4108/airo.8895,EAI Endorsed Transactions on AI and Robotics,"Modern software applications demand efficient and reliable testing methodologies to ensure robust user interface functionality. This paper introduces an autonomous reinforcement learning (RL) agent integrated within a Behavior-Driven Development (BDD) framework to enhance UI testing. By leveraging the adaptive decision-making capabilities of RL, the proposed approach dynamically generates and refines test scenarios aligned with specific business expectations and actual user behavior. A novel system architecture is presented, detailing the state representation, action space, and reward mechanisms that guide the autonomous exploration of UI states. Experimental evaluations on open-source web applications demonstrate significant improvements in defect detection, test coverage, and a reduction in manual testing efforts. This study establishes a foundation for integrating advanced RL techniques with BDD practices, aiming to transform software quality assurance and streamline continuous testing processes. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.4108/eai.27-8-2020.2294611,International Conference on Mobile Multimedia Communications (MobiMedia),"In view of the low efficiency of traditional system planning, a multi-agent based decision-making system for building space planning is proposed. The spatial characteristics of traditional villages in southeastern chongqing are analyzed and the overall structure is designed. B/S three-layer architecture is adopted, MapObject functional components are selected, and web browsers are set up to facilitate information retrieval. According to the actual situation, the Web server is divided into application hierarchy or scale scale, server structure and hardware type. Design the spatial decision-making information system by using various data and information, and process the business and basic information of the enterprise according to the information processing system of public participation. Two kinds of distributed database systems are designed to accommodate different databases for different purposes and improve the performance of the whole system. Under the natural environment, agricultural production and living conditions, design the spatial planning decision plan. According to the experimental results, the maximum planning efficiency of the system can reach 97%, providing a guarantee for building safety construction. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.4108/eai.31-5-2022.174087,EAI Endorsed Transactions on Scalable Information Systems,"Android devices like smartphones and tablets have become immensely popular and are an integral part of our daily lives. However, it has also attracted malware developers to design android malware which have grown aggressively in the last few years. Research shows that machine learning, ensemble, and deep learning models can successfully be used to detect android malware. However, the robustness of these models against well-crafted adversarial samples is not well investigated. Therefore, we first stepped into the adversaries’ shoes and proposed the ACE attack that adds limited perturbations in malicious applications such that they are forcefully misclassified as benign and remain undetected by different malware detection models. The ACE agent is designed based on an actor-critic architecture that uses reinforcement learning to add perturbations (maximum ten) while maintaining the structural and functional integrity of the adversarial malicious applications. The proposed attack is validated against twenty-two different malware detection models based on two feature sets and eleven different classification algorithms. The ACE attack accomplished an average fooling rate (with maximum of ten perturbations) of 46.63% across eleven permission based malware detection models and 95.31% across eleven intent based detection models. The attack forced a massive number of misclassifications that led to an average accuracy drop of 18.07% and 36.62% in the above permission and intent based malware detection models. Later we also design a defense mechanism using the adversarial retraining strategy, which uses adversarial malware samples with correct class labels to retrain the models. The defense mechanism improves the average accuracy by 24.88% and 76.51% for the eleven permission and eleven intent based malware detection models. In conclusion, we found that malware detection models based on machine learning, ensemble, and deep learning perform poorly against adversarial samples. Thus malware detection models should be investigated for vulnerabilities and mitigated to enhance their overall forensic knowledge and adversarial robustness. © 2023 Elsevier B.V., All rights reserved.",TOPIC
10.4108/EETINIS.V9I31.1059,EAI Endorsed Transactions on Industrial Networks and Intelligent Systems,"Interference has always been the main threat to the performance of traditional WiFi networks and next-generation moving forward. The problem can be solved with transmit power control(TPC). However, to accomplish this, an information-gathering process is required. But this brings overhead concerns that decrease the throughput. Moreover, mitigation of interference relies on the selection of transmit powers. In other words, the control scheme should select the optimum configuration relative to other possibilities based on the total interference, and this requires an extensive search. Furthermore, bidirectional communication in real-time needs to exist to control the transmit powers based on the current situation. Based on these challenges, we propose a complete solution with Digital Twin WiFi Networks (DTWN). Contrarily to other studies, with the agent programs installed on the APs in the physical layer of this architecture, we enable information-gathering without causing overhead to the wireless medium. Additionally, we employ Q-learning-based TPC in the Brain Layer to find the best configuration given the current situation. Consequently, we accomplish real-time monitoring and management thanks to the digital twin. Then, we evaluate the performance of the proposed approach through total interference and throughput metrics over the increasing number of users. Furthermore, we show that the proposed DTWN model outperforms existing schemes. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.4108/icst.bodynets.2013.253578,,"The deployment of home-based smart health services requires effective and reliable systems for personal and environmental data management. Cooperation between Home Area Networks (HAN) and Body Area Networks (BAN) can provide smart systems with ad hoc reasoning information to support health care. This paper details the implementation of an architecture that integrates BAN, HAN and intelligent agents to manage physiological and environmental data to proactively detect risk situations at the digital home. The system monitors dynamic situations and timely adjusts its behavior to detect user risks concerning to health. Thus, this work provides a reasoning framework to infer appropriate solutions in cases of health risk episodes. Proposed smart health monitoring approach integrates complex reasoning according to home environment, user profile and physiological parameters defined by a scalable ontology. As a result, health care demands can be detected to activate adequate internal mechanisms and report public health services for requested actions. © 2021 Elsevier B.V., All rights reserved.",TOPIC
10.4114/ia.v14i46.1540,Inteligencia Artificial,"In this work we present a BDI agent architecture to provide mobile soccer robots a high level reasoning mechanism. This architecture is build on top of layered system, where each layer is associated with a different level of abstraction in terms of robotic specification. The proposed approach allows the declarative specification of goal driven robot behavior. However in order to cope with the dynamics of mobile robotics the reasoning mechanism allows reactivity when needed. Syntax, semantics and interactions of the proposed architecture mental components are defined and studied. © AEPIA and the authors. © 2010 Elsevier B.V., All rights reserved.",LANGUAGE
10.4114/intartif.vol25iss69pp183-200,Inteligencia Artificial,"Several Cloud services may be composed in order to respond quickly to the users’ needs. Unfortunately, when running such a service some faults may occur. The outcome of fault control is a big challenge. In this paper, the authors propose a new approach based back recovery and multi-agent planning methods. The proposed architecture based MAS (Multi-Agent System) is composed of two main types of Agents: a Composition Manager Agent (CMA) and a Supervisor Agent (SA). The role of the CMA is to create a set of plans as an oriented graph where the nodes are the Cloud services and the valued arcs represent the composition order of these services. This agent saves checkpoints (nodes) in a stable memory so that there are at least one possible path. However, the SA ensures that the running plan is working properly; otherwise, it informs the CMA to select another sub-plan. Experimental results show the performance of the proposed approach in term of different metrics such as response time, cost and total cost of different alternatives of cloud services. © 2022 Elsevier B.V., All rights reserved.",LANGUAGE
10.4271/2004-01-3122,SAE Technical Papers,"Aviation Data Integration System (ADIS) project explores methods and techniques for integrating heterogeneous aviation data to support aviation problem-solving activity. Aviation problem-solving activities include: engineering troubleshooting, incident and accident investigation, routine flight operations monitoring, flight plan deviation monitoring, safety assessment, maintenance procedure debugging, and training assessment. To provide optimal quality of service, ADIS utilizes distributed intelligent agents including data collection agents, coordinator agents and mediator agents. This paper describes the proposed agent-based architecture of the Aviation Data Integration System (ADIS). Copyright © 2004 SAE International. © 2020 Elsevier B.V., All rights reserved.",TOPIC
10.4271/2023-01-0064,SAE International Journal of Advances and Current Practices in Mobility,"The development of a future hydrogen energy economy will require the development of several hydrogen market and industry segments including a hydrogen based commercial freight transportation ecosystem. For a sustainable freight transportation ecosystem, the supporting fueling infrastructure and the associated vehicle powertrains making use of hydrogen fuel will need to be co-established. This paper develops a long-term plan for refueling infrastructure deployment using the OR-AGENT (Optimal Regional Architecture Generation for Electrified National Transportation) tool developed at the Oak Ridge National Laboratory, which has been used to optimize the hydrogen refueling infrastructure requirements on the I-75 corridor for heavy duty (HD) fuel cell electric commercial vehicles (FCEV). This constraint-based optimization model considers existing fueling locations, regional specific vehicle fuel economy and weight, vehicle origin and destination (OD), vehicle volume by class and infrastructure costs to characterize in-mission refueling requirements for a given freight corridor. The authors applied this framework to determine the ideal long term public access locations for hydrogen refueling (constrained by existing fueling stations and dispensing technology), the minimal viable cost to deploy sufficient hydrogen fuel dispensers, and associated equipment, to accommodate a growing population of hydrogen fuel cell trucks. The framework discussed in this paper can be expanded and applied to additional electrified powertrains as well as a larger interstate system, expanded regional corridor, or other transportation networks. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.46338/ijetae0922_06,International Journal of Emerging Technology and Advanced Engineering,"The rapid penetration of Web technologies and strong economic pressure have led to an irresistible proliferation of Web services. In this paper, we are interested in the discovery and composition of Web services. In this sense, we propose a conceptual architecture and technical tools to carry out our approach. The originality of the proposed solution lies in the use of mixed tools ranging from multi-agents systems to Business Process Management (BPM) techniques, including Matchmaking algorithms and semantic models. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.46354/i3m.2022.dhss.005,,"This paper proposes an architecture to deal Strategic Decision Making within Urban Area and Industrial Plants due to Risks related to TIC/TIM (Toxic Industrial Chemical, Toxic Industrial Material) that nowadays represent a major issues in our Society due to their diffusion and potential impact. The problem is addressed by comprehensive models in order to provide an effective support to high level Decision Makers thanks to the use of the innovative architecture proposed, based on Strategic Engineering approach. A case study and related Models and AI Solutions are presented to validate the proposed concepts in a specific case study. It is proposed an innovative architecture where the use of IA (Intelligent Agents) and M&S (Modeling and Simulation) are combined to process Big Data arriving from sensor networks and digital systems and to support decision by evaluating alternative COAs (Courses of Actions) were population, countermeasures as well as potential antagonists are simulated by IA together with physical models of critical phenomena (e.g. hazardous material spills, explosions, contamination, fires). © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.47738/jads.v5i2.196,Journal of Applied Data Sciences,"Integrating Artificial Intelligence (AI) within Industry 4.0 has propelled the evolution of fault diagnosis and predictive maintenance (PdM) strategies, marking a significant shift towards smarter maintenance paradigms in the mechatronics sector. With the advent of Industry 4.0, mechatronic systems have become increasingly sophisticated, highlighting the critical need for advanced maintenance methodologies that are both efficient and effective. This paper delves into the confluence of cutting-edge AI techniques, including machine learning (ML) and deep learning (DL), with multi-agent systems (MAS) to enhance fault diagnosis precision and facilitate PdM in the context of Industry 4.0. Specifically, we explore the use of various ML models, including Support Vector Machines (SVMs) and Random Forests (RFs), and DL architectures like Convolutional Neural Networks (CNNs) and Recurrent Neural Networks (RNNs), which have been effectively oriented to analyses complex industrial data. Initially, the study examines the progress in AI algorithms that accelerate fault identification by leveraging data from system operations, sensors, and historical trends. AI-enabled fault diagnosis rapidly detects irregularities and discerns the fundamental causes, thereby minimizing downtime and enhancing system reliability and efficiency. Furthermore, this paper underscores the adoption of AI-driven PdM approaches, emphasizing prognostics that predict the Remaining Useful Life (RUL) of machinery. This predictive capability allows for the strategic scheduling of maintenance activities, optimizing resource use, prolonging the lifespan of expensive assets, and refining the management of spare parts inventory. The tangible advantages of employing AI for fault diagnosis and PdM are showcased through a case study from authentic mechatronics implementations. This case study highlights successful implementations, documenting real-world challenges such as data integration issues and system interoperability, and elaborates on the strategies deployed to navigate these obstacles. The results demonstrate improved operational reliability and cost savings and shed light on the pragmatic considerations and solutions that facilitate the adoption of AI and MAS in industrial applications. The paper also navigates the challenges and prospective research avenues in applying AI within the mechatronics domain of Industry 4.0, setting the stage for ongoing innovation and exploration in this transformative domain. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.47738/jads.v6i4.896,Journal of Applied Data Sciences,"This research proposes a CNN-based Deep Q-Network (CNN-DQN) model to enhance the navigation capabilities of autonomous vehicles in complex urban environments. The model integrates CNN for spatial abstraction with reinforcement learning to enable end-to-end decision-making based on high-dimensional sensor data. The primary objective is to evaluate the impact of CNN-DQN state abstraction on the quality and stability of the resulting policy. Using a grid-based simulator, the agent is trained on a synthetic dataset representing urban traffic scenarios. The CNN-DQN model consistently outperforms standard DQN in multiple metrics: cumulative reward increased by 14.3%, loss convergence accelerated by 22%, and mean absolute error (MAE) reduced to 0.028. Furthermore, the model achieved a Pearson correlation coefficient of 0.94 in predicted actions and demonstrated superior robustness under Gaussian noise perturbation, with reward loss limited to 6.18% compared to 18.7% in the baseline. Visualizations of CNN feature maps reveal spatial attention patterns that support efficient path planning. The action symmetry index confirms that the CNN-DQN agent exhibits consistent left-right decision behavior, validating its policy regularity. The novelty of this study lies in its combined use of deep spatial encoding and value-based reinforcement learning for structured, rule-based environments with real-time control implications. These findings indicate that CNN-enhanced reinforcement learning architectures can significantly improve autonomous navigation performance and robustness in dynamic urban settings. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.47839/ijc.20.1.2090,International Journal of Computing,"Conversation modeling is one of most important applications of natural language processing. Building response generation model for open domain conversation in a Chatbot is one of the hardest challenges in this area. The deep neural network architectures such as sequence to sequence models and its hierarchical variants provide a significant improvement in the field of conversation modeling. Although these models require large size corpus, they may cause huge data loss in training phase. Also, these models are unable to concentrate on important data in given context. It affects on generation of responses. To tackle these issues, this research work proposes a Variational Hierarchical Conversation RNN with Attention mechanism (VHCRA) model for response generation. The VHCRA uses the concept of latent variable representation to avoid data degeneracy and the attention mechanism to identify important data within context. The model is trained on large size benchmark dataset, i.e., Cornell Movie Dialog corpus which contains conversations from different movies. The model is evaluated using automatic evaluation metrics such as Negative Log-likelihood and Embedding-Based Metrics. The experimental result shows that the proposed model gains significant improvement in comparison with recently proposed approaches and generate meaningful responses according to the context. © 2021 Elsevier B.V., All rights reserved.",TOPIC
10.5117/CCR2023.1.9.ENSS,Computational Communication Research,"Reputation is essential to human interactions and shapes group dy-namics, however, it can be manipulated. In order to identify key aspects of malicious communication strategies, we have developed an agent-based simulation framework that captures aspects of the dynamics of social reputation communication: the reputation game simulation. After giving an overview of our framework, we highlight both previous and new results obtained with it. Similarly to other works in the literature on trust and reputation networks, probability functions and Bayesian logic are used in the reputation game simulation to represent uncertain-ties in agents’ beliefs. A new aspect of our framework is how bounded rationality of humans is modeled. It is regarded as a consequence of the necessary data compression step minds with limited capacity have to perform. Although this tries to minimize the loss of relevant infor-mation, for which we discuss two theoretically plausible options, it introduces cognitive imperfections. The resulting imperfect reasoning due to this and other cognitive shortcomings makes agents vulnerable to deception. This eventually leads to the emergence of communication and behavioral patterns in reputation game simulations that resemble reality, such as for example echo chambers, self-deception, deception symbiosis, and freezing of group opinions. As a result, the framework we propose could be used to develop methods to mitigate the impact of harmful communication strategies, i.e. in social media. We illustrate the potential for this via simulation experiments. © 2023 Elsevier B.V., All rights reserved.",TOPIC
10.5194/isprs-archives-XLVIII-2-W8-2024-327-2024,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","Historical buildings and monuments are typically subject to degradation over time due to the passage of time and constant exposure to external agents. The use of artificial intelligence (AI) to support the work of conservation and restoration specialists in identifying surface decay is a research topic of considerable interest at present. This study presents two approaches: ChatGPT and an object detection architecture (YOLOv5). Specifically, this investigation sought to evaluate the ChatGPT's ability to identify and describe surface degradation pathologies by exploiting its pre-trained models for image analysis. The ICOMOS-ISCS: Illustrated Glossary on Stone Deterioration Patterns (2008) was provided as a reference to guide the use of specific terminology. In the first test phase, to verify the accuracy of the ChatGPT results, benchmark images (depicting different types of damage) extracted from the UNI 11182 (2006) standard referring to the definition of degradation types were used. Only later were images from literature studies and other photographic datasets also used. In general, the results of the analysis were validated with the conclusions of professionals and with the conclusions of other AI techniques, as well as with the descriptions provided by reference manuals in the literature. In particular, the decay annotations predicted by the pre-trained object detection model were compared with those made by human experts. The capabilities and limitations of both approaches as tools for identifying deterioration pathologies are illustrated. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.5194/isprs-archives-XLVIII-2-W9-2025-57-2025,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","This paper presents a novel reinforcement learning (RL) framework for automated vectorization of high-resolution aerial imagery, addressing key challenges in geospatial analysis through adaptive feature extraction and sequential decision-making. Our hybrid architecture combines a modified ResNet-50 backbone with atrous spatial pyramid pooling (ASPP) for multi-scale feature extraction and bidirectional GRUs for spatial context modeling, integrated with a dueling double DQN agent that optimizes vectorization through reward-driven policy learning. The proposed method demonstrates significant improvements over conventional approaches, achieving about 10% increase in mean Intersection-over-Union (mIoU) on the CrowdAI Mapping Challenge dataset while reducing processing time by 29% through optimized RL-based decision sequences. A multi-component reward system balances geometric accuracy (boundary F1-score: 0.79), topological correctness (94.1% Cycle Consistency and 93.4% Junction Accuracy), and computational efficiency, enabling robust performance across diverse urban and rural landscapes. This work establishes a new paradigm for adaptive geospatial vectorization that combines deep learning’s representational power with RL’s sequential optimization capabilities. © 2025 Elsevier B.V., All rights reserved.",TOPIC
